concept_id,variety_id,orth,ipa,note
that,puy_tp,izu,,2026學習詞表 02-16「那個」
that,puy_ws,iziyu,,2026學習詞表 02-16「那個」：單數
that,puy_ks,idu,,2026學習詞表 02-16「那個」：單數
that,trv,gaga,,2026學習詞表 02-16「那個」
that,kav,ʼnay,,2026學習詞表 02-16「那個」
that,tso,tonoi,,2026學習詞表 02-16「那個」
that,knv,isa,,2026學習詞表 02-16「那個」：說話者以及聽話者都可以看得到的「那個」
that,hla,kanaʼa,,2026學習詞表 02-16「那個」
that,yam,ito,,2026學習詞表 02-16「那個」
that,sak,kuyza/ kuyda/uyda,,2026學習詞表 02-16「那個」
that,pan,*i-Cu,,ACD PAN 19072-7f245d8d19bcf4d5a57ab3f08291429d-1「that (2p)」
that,pmp,*i-Cu,,ACD PMP 19081-7f245d8d19bcf4d5a57ab3f08291429d-1「that (2p)」
here,ami_nt,itini,,2026學習詞表 02-18「這裡」
here,ami_hk,itini,,2026學習詞表 02-18「這裡」
here,ami_ha,ini,,2026學習詞表 02-18「這裡」
here,ami_ml,ni,,2026學習詞表 02-18「這裡」
here,ami_hc,tini,,2026學習詞表 02-18「這裡」
here,ata_sq,sqani,,2026學習詞表 02-18「這裡」
here,ata_su,hani/shani/runiy,,2026學習詞表 02-18「這裡」：另作runiy
here,ata_ml,runi,,2026學習詞表 02-18「這裡」
here,ata_pl,sani,,2026學習詞表 02-18「這裡」
here,ata_sk,cqani,,2026學習詞表 02-18「這裡」
here,ata_kl,cahay / hani,,2026學習詞表 02-18「這裡」
here,say,rini,,2026學習詞表 02-18「這裡」：hini / hani / hiSon
here,tha,inai,,2026學習詞表 02-18「這裡」
here,sed_to,hini,,2026學習詞表 02-18「這裡」：niyi hini這裡
here,sed_tg,hini,,2026學習詞表 02-18「這裡」
here,sed_tr,hini,,2026學習詞表 02-18「這裡」
here,bun_td,haan dii / haʼan dii,,2026學習詞表 02-18「這裡」：在這裡ihaan dii / ihaʼan dii
here,bun_bh,diki,,2026學習詞表 02-18「這裡」
here,bun_vt,iti/haandii,,2026學習詞表 02-18「這裡」
here,bun_bn,iti,,2026學習詞表 02-18「這裡」：handii/dii /iti
here,bun_ib,andiip,,2026學習詞表 02-18「這裡」：andi南投慣用/Andiip/andii在這(近稱)/Avandiip/avandii(中稱)/Azandiip/azandii(遠稱)
here,pai_es,imaza,,2026學習詞表 02-18「這裡」
here,pai_nt,maza,,2026學習詞表 02-18「這裡」
here,pai_ct,maza,,2026學習詞表 02-18「這裡」
here,pai_st,maza,,2026學習詞表 02-18「這裡」
here,ruk_es,kikai,,2026學習詞表 02-18「這裡」
here,ruk_bd,kawvay,,2026學習詞表 02-18「這裡」
here,ruk_tw,kaivai,,2026學習詞表 02-18「這裡」
here,ruk_tn,nakay,,2026學習詞表 02-18「這裡」
here,ruk_mg,kani,,2026學習詞表 02-18「這裡」
here,ruk_mn,ʼinaai,,2026學習詞表 02-18「這裡」
here,puy_py,kadrini,,2026學習詞表 02-18「這裡」：kadri是省略用語
here,puy_tp,kani,,2026學習詞表 02-18「這裡」
here,puy_ws,kani,,2026學習詞表 02-18「這裡」
here,puy_ks,kani,,2026學習詞表 02-18「這裡」
here,trv,hini,,2026學習詞表 02-18「這裡」
here,kav,tazian,,2026學習詞表 02-18「這裡」
here,tso,tanʼe,,2026學習詞表 02-18「這裡」
here,knv,nesi,,2026學習詞表 02-18「這裡」
here,hla,naani,,2026學習詞表 02-18「這裡」
here,yam,jiya,,2026學習詞表 02-18「這裡」
here,sak,tini,,2026學習詞表 02-18「這裡」
here,pan,*di-ni,,ACD PAN 19072-6c92285fa6d3e827b198d120ea3ac674-1「here」
here,pmp,*di-ni,,ACD PMP 19081-6c92285fa6d3e827b198d120ea3ac674-1「here」
there,ami_nt,itila,,2026學習詞表 02-19「那裡」
there,ami_hk,itira,,2026學習詞表 02-19「那裡」
there,ami_ha,iraw,,2026學習詞表 02-19「那裡」
there,ami_ml,ra,,2026學習詞表 02-19「那裡」
there,ami_hc,itira,,2026學習詞表 02-19「那裡」
there,ata_sq,thasa,,2026學習詞表 02-19「那裡」：tehasa/sqasa
there,ata_su,thasa / tehasa / tihasa,,2026學習詞表 02-19「那裡」
there,ata_ml,haca,,2026學習詞表 02-19「那裡」
there,ata_pl,saca,,2026學習詞表 02-19「那裡」
there,ata_sk,cqaca,,2026學習詞表 02-19「那裡」
there,ata_kl,haca / hasa,,2026學習詞表 02-19「那裡」：hasa(眉原)
there,say,riza/haSon,,2026學習詞表 02-19「那裡」：hiza hato/haSon不可見
there,tha,isui,,2026學習詞表 02-19「那裡」
there,sed_to,hiya,,2026學習詞表 02-19「那裡」：wa ha那裡
there,sed_tg,hiya,,2026學習詞表 02-19「那裡」
there,sed_tr,hiya,,2026學習詞表 02-19「那裡」
there,bun_td,haan aiza / haʼan aiza,,2026學習詞表 02-19「那裡」：同ihaan aiza./iha’an aiza.
there,bun_bh,mackaʼ/eza/deza,,2026學習詞表 02-19「那裡」
there,bun_vt,daiza,,2026學習詞表 02-19「那裡」
there,bun_bn,daiza /  ita,,2026學習詞表 02-19「那裡」：handeza /deza /ita
there,bun_ib,adiip,,2026學習詞表 02-19「那裡」
there,pai_es,azuwa,,2026學習詞表 02-19「那裡」
there,pai_nt,azua,,2026學習詞表 02-19「那裡」
there,pai_ct,i zua,,2026學習詞表 02-19「那裡」
there,pai_st,zua,,2026學習詞表 02-19「那裡」
there,ruk_es,kawai,,2026學習詞表 02-19「那裡」
there,ruk_bd,kavay,,2026學習詞表 02-19「那裡」
there,ruk_tw,kauwai,,2026學習詞表 02-19「那裡」
there,ruk_tn,nadroway,,2026學習詞表 02-19「那裡」
there,ruk_mg,kadroo,,2026學習詞表 02-19「那裡」
there,ruk_mn,aanai,,2026學習詞表 02-19「那裡」
there,puy_py,kadriyu,,2026學習詞表 02-19「那裡」：kadru是省略用語
there,puy_tp,kazu,,2026學習詞表 02-19「那裡」
there,puy_ws,kaziyu,,2026學習詞表 02-19「那裡」
there,puy_ks,kadu,,2026學習詞表 02-19「那裡」
there,trv,hiya,,2026學習詞表 02-19「那裡」
there,kav,tawian,,2026學習詞表 02-19「那裡」
there,tso,taʼe,,2026學習詞表 02-19「那裡」
there,knv,nesa,,2026學習詞表 02-19「那裡」：不確定位置的「那裡」
there,hla,naana,,2026學習詞表 02-19「那裡」
there,yam,dang,,2026學習詞表 02-19「那裡」
there,sak,tiza/ tida,,2026學習詞表 02-19「那裡」
there,pan,*dua,,"ACD PAN 19072-a876c5442f8fae07bb35da85068d110b-1「over there, yonder」"
there,pmp,*i-di,,"ACD PMP 19081-f4bd49af2ce322507e58c447f2c82f02-2「that, there」"
who,ami_nt,cima,,2026學習詞表 03-05「誰」
who,ami_hk,cima^,,2026學習詞表 03-05「誰」
who,ami_ha,cima,,2026學習詞表 03-05「誰」
who,ami_ml,cima,,2026學習詞表 03-05「誰」
who,ami_hc,cima,,2026學習詞表 03-05「誰」
who,ata_sq,ima,,2026學習詞表 03-05「誰」：ima’
who,ata_su,ima,,2026學習詞表 03-05「誰」
who,ata_ml,imaʼ,,2026學習詞表 03-05「誰」
who,ata_pl,imaʼ,,2026學習詞表 03-05「誰」
who,ata_sk,ima,,2026學習詞表 03-05「誰」
who,ata_kl,ima,,2026學習詞表 03-05「誰」
who,say,hiyaʼ,,2026學習詞表 03-05「誰」
who,tha,tima,,2026學習詞表 03-05「誰」
who,sed_to,ima,,2026學習詞表 03-05「誰」
who,sed_tg,ima,,2026學習詞表 03-05「誰」
who,sed_tr,ima,,2026學習詞表 03-05「誰」
who,bun_td,cima,,2026學習詞表 03-05「誰」
who,bun_bh,cimaq/cima,,2026學習詞表 03-05「誰」
who,bun_vt,simaq,,2026學習詞表 03-05「誰」
who,bun_bn,simaq,,2026學習詞表 03-05「誰」：simaq
who,bun_ib,sima,,2026學習詞表 03-05「誰」
who,pai_es,tima,,2026學習詞表 03-05「誰」
who,pai_nt,tima,,2026學習詞表 03-05「誰」
who,pai_ct,tima,,2026學習詞表 03-05「誰」
who,pai_st,tima,,2026學習詞表 03-05「誰」
who,ruk_es,anea,,2026學習詞表 03-05「誰」
who,ruk_bd,aneane,,2026學習詞表 03-05「誰」
who,ruk_tw,anea,,2026學習詞表 03-05「誰」
who,ruk_tn,nanini,,2026學習詞表 03-05「誰」
who,ruk_mg,acini,,2026學習詞表 03-05「誰」
who,ruk_mn,aangai,,2026學習詞表 03-05「誰」
who,puy_py,i manay,,2026學習詞表 03-05「誰」
who,puy_tp,i eman,,2026學習詞表 03-05「誰」
who,puy_ws,i eman,,2026學習詞表 03-05「誰」
who,puy_ks,i eman,,2026學習詞表 03-05「誰」
who,trv,ima,,2026學習詞表 03-05「誰」
who,kav,tiana,,2026學習詞表 03-05「誰」
who,tso,sia,,2026學習詞表 03-05「誰」
who,knv,neni,,2026學習詞表 03-05「誰」
who,hla,ngahlaisa,,2026學習詞表 03-05「誰」
who,yam,sino,,2026學習詞表 03-05「誰」
who,sak,cima,,2026學習詞表 03-05「誰」
who,pan,*ima,,ACD PAN 19072-53d670af9bb16ea82e7ef41ee23ec6df-1「who?」
who,pmp,*sai,,ACD PMP 19081-53d670af9bb16ea82e7ef41ee23ec6df-2「who?」
what,ami_nt,maan,,2026學習詞表 03-02「什麼」
what,ami_hk,maan,,2026學習詞表 03-02「什麼」
what,ami_ha,maan,,2026學習詞表 03-02「什麼」
what,ami_ml,maan,,2026學習詞表 03-02「什麼」
what,ami_hc,maan/manan/mimaan,,2026學習詞表 03-02「什麼」
what,ata_sq,nanu,,2026學習詞表 03-02「什麼」：nanu’
what,ata_su,nanu,,2026學習詞表 03-02「什麼」
what,ata_ml,nanuwan,,2026學習詞表 03-02「什麼」
what,ata_pl,amol,,2026學習詞表 03-02「什麼」
what,ata_sk,nanu,,2026學習詞表 03-02「什麼」
what,ata_kl,laluw / nanu / nanya,,2026學習詞表 03-02「什麼」：nanu(眉原) / nanya(眉原)
what,say,kanoʼ,,2026學習詞表 03-02「什麼」
what,tha,numa,,2026學習詞表 03-02「什麼」
what,sed_to,manu,,2026學習詞表 03-02「什麼」
what,sed_tg,maanu,,2026學習詞表 03-02「什麼」
what,sed_tr,manu,,2026學習詞表 03-02「什麼」
what,bun_td,maʼaz,,2026學習詞表 03-02「什麼」
what,bun_bh,maq/maʼaq/maz/maʼaz,,2026學習詞表 03-02「什麼」
what,bun_vt,maʼaq/maaq,,2026學習詞表 03-02「什麼」
what,bun_bn,maʼaq,,2026學習詞表 03-02「什麼」：ma-aq
what,bun_ib,maaz,,2026學習詞表 03-02「什麼」：Maaz南投慣用
what,pai_es,anema,,2026學習詞表 03-02「什麼」
what,pai_nt,anema,,2026學習詞表 03-02「什麼」
what,pai_ct,anema,,2026學習詞表 03-02「什麼」
what,pai_st,anema,,2026學習詞表 03-02「什麼」
what,puy_py,a manay,,2026學習詞表 03-02「什麼」
what,puy_tp,eman,,2026學習詞表 03-02「什麼」
what,puy_ws,eman,,2026學習詞表 03-02「什麼」
what,puy_ks,eman,,2026學習詞表 03-02「什麼」
what,trv,manu,,2026學習詞表 03-02「什麼」
what,kav,niana,,2026學習詞表 03-02「什麼」
what,tso,cuma,,2026學習詞表 03-02「什麼」
what,knv,neni,,2026學習詞表 03-02「什麼」
what,hla,ngasa,,2026學習詞表 03-02「什麼」
what,yam,ikongo / ikong,,2026學習詞表 03-02「什麼」；2026學習詞表 03-12「什麼」
what,sak,canan,,2026學習詞表 03-02「什麼」
what,pan,*nema,,ACD PAN 19072-dfa3ad2ef5455b87d7e4655203501f43-1「what thing?」
what,pmp,*apa₁,,ACD PMP 19081-4a2028eceac5e1f4d252ea13c71ecec6-1「what?」
where,ami_nt,icuwa,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,ami_hk,icowa^,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,ami_ha,icowa / sakacowa,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,ami_ml,cowa/icowa / icowa,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,ami_hc,icowa / icowaay,,2026學習詞表 03-07「哪裡」：表示哪裡，何處；2026學習詞表 03-12「什麼地方」：表示哪裡，何處
where,ata_sq,inu,,2026學習詞表 03-07「哪裡」：inu’；2026學習詞表 03-12「什麼地方」：inu’
where,ata_su,inu,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」：te’inu
where,ata_ml,inuʼ/ aynuʼ / inuʼ ku hani,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,ata_pl,inuʼ,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,ata_sk,inu / cqenu,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,ata_kl,inu / henu / beh inu/ inu,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」：inu(眉原)
where,say,haynoʼ / raynoʼ / haynoʼ,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」：rayno’
where,tha,intua,,2026學習詞表 03-12「在什麼地方」
where,sed_to,inu,,2026學習詞表 03-07「哪裡」：wa inu哪裡；2026學習詞表 03-12「什麼地方」
where,sed_tg,inu,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,sed_tr,inu,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,bun_td,ica,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」：亦可稱：i’ica哪裡
where,bun_bh,icaq/ica,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,bun_vt,isaq,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」：iʼisaq
where,bun_bn,isaq / iʼisaq / isaq,,2026學習詞表 03-07「哪裡」：isaq/i-isaq；2026學習詞表 03-12「什麼地方」：antan-isaq
where,bun_ib,isa,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,pai_es,inu / inuwan,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,pai_nt,inu / yainuan,,2026學習詞表 03-07「哪裡」：izainu；2026學習詞表 03-12「什麼地方」：izainuan
where,pai_ct,i zainu / yainuan,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,pai_st,inu / inuan,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,ruk_es,ino / amani ino,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」：amani ino 問事件發生的位置，yakai ino 在什麼地方(要詢問更確切的位置及方位)
where,ruk_bd,yainu / inu,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,ruk_tw,inu / yainu,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,ruk_tn,nino,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,ruk_mg,ikadra / ikatékadra,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,ruk_mn,aikiedha / omaedha,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,puy_py,isuwa,,2026學習詞表 03-07「哪裡；何處」；2026學習詞表 03-12「什麼地方」
where,puy_tp,iyan / i  iyan,,2026學習詞表 03-07「哪裡；何處」；2026學習詞表 03-12「什麼地方」
where,puy_ws,iyan / i iyan,,2026學習詞表 03-07「哪裡；何處」；2026學習詞表 03-12「什麼地方」
where,puy_ks,i iyan,,2026學習詞表 03-07「哪裡；何處」；2026學習詞表 03-12「什麼地方」
where,trv,inu / quri inu,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「哪裡」
where,kav,tanian,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,tso,nenu / no  nenu,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,knv,nanu,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,hla,ninau / sasaruana ninau,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,yam,jino,,2026學習詞表 03-07「哪裡」
where,sak,cuwa / i cuwa,,2026學習詞表 03-07「哪裡」；2026學習詞表 03-12「什麼地方」
where,pan,*inu,,ACD PAN 19072-567904efe9e64d9faf3e41ef402cb568-1「where?」
where,pmp,*inu,,ACD PMP 19081-567904efe9e64d9faf3e41ef402cb568-1「where?」
when,ami_nt,a hacuwa / nahacuwa,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,ami_hk,ihacowa^,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,ami_ha,ano hacowa / ihacowa,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」：hacowa 指何時；hakowa 指多少。
when,ami_ml,anohacowa / ihacowaay,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,ami_hc,i hacowa/ano hacowa / hacowa/ano hacowa,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,ata_sq,knwan,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,ata_su,kanuwan/knwan / sknuwan/sakanuwan,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」：knuwan/sknwan
when,ata_ml,kanuwan,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,ata_pl,kanon / ci kanon,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,ata_sk,knwan / cknwan,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,ata_kl,knwan,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,say,ʼinowan / kaʼinowan,,2026學習詞表 03-04「何時(未發生)」：ka’inowan （表過去）；2026學習詞表 03-13「何時(已發生)」
when,tha,alhakaiza / kaiza,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,sed_to,knuwan / cnuwan,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,sed_tg,knuwan,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,sed_tr,knuwan / snuwan,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,bun_td,lakua,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,bun_bh,lakuaq / lakuaq/lakua,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,bun_vt,lakuaq,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,bun_bn,lakuʼaq,,2026學習詞表 03-04「何時(未發生)」：laku-aq；2026學習詞表 03-13「何時(已發生)」：leku-aq
when,bun_ib,lakua,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,pai_es,makudakuda / kamakudakuda,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,pai_nt,nungida / kangida,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,pai_ct,nungida / singidaan,,2026學習詞表 03-04「何時(未發生)」：已經發生kangida；2026學習詞表 03-13「何時(已發生)」
when,pai_st,nungida / singidan,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,ruk_es,loiga / koiga,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
when,ruk_bd,luigane / kuigane,,2026學習詞表 03-04「何時(未發生)」；2026學習詞表 03-13「何時(已發生)」
